ID,Order_id,Order_Date,Ship _Date,Ship_Mode,Customer_id,Customer_Name,Segment
7183,CA-2024-150609,4/30/2024,5/4/2024,Standard Class,NZ-18565,Nick Zandusky,Home Office
7184,CA-2024-128853,4/21/2024,4/23/2024,First Class,JM-15250,Janet Martin,Consumer
7185,CA-2024-133102,8/17/2024,8/24/2024,Standard Class,ED-13885,Emily Ducich,Home Office
7186,CA-2024-133102,8/17/2024,8/24/2024,Standard Class,ED-13885,Emily Ducich,Home Office
7187,CA-2024-133102,8/17/2024,8/24/2024,Standard Class,ED-13885,Emily Ducich,Home Office
7188,CA-2024-133102,8/17/2024,8/24/2024,Standard Class,ED-13885,Emily Ducich,Home Office
7189,CA-2024-133102,8/17/2024,8/24/2024,Standard Class,ED-13885,Emily Ducich,Home Office
7190,CA-2023-164399,11/12/2023,11/15/2023,First Class,DW-13480,Dianna Wilson,Home Office
7191,CA-2023-164399,11/12/2023,11/15/2023,First Class,DW-13480,Dianna Wilson,Home Office
7192,CA-2023-116918,10/1/2023,10/6/2023,Second Class,JK-15205,Jamie Kunitz,Consumer
7193,CA-2023-116918,10/1/2023,10/6/2023,Second Class,JK-15205,Jamie Kunitz,Consumer
7194,CA-2023-110492,2/12/2023,2/14/2023,First Class,JS-15880,John Stevenson,Consumer
7195,CA-2023-110492,2/12/2023,2/14/2023,First Class,JS-15880,John Stevenson,Consumer
7196,CA-2023-147683,11/13/2023,11/17/2023,Standard Class,PO-19180,Philisse Overcash,Home Office
7197,CA-2021-116785,4/26/2021,4/30/2021,Standard Class,MH-17290,Marc Harrigan,Home Office
7198,CA-2021-116785,4/26/2021,4/30/2021,Standard Class,MH-17290,Marc Harrigan,Home Office
7199,US-2022-156797,8/11/2022,8/15/2022,Standard Class,PO-19180,Philisse Overcash,Home Office
7200,US-2022-156797,8/11/2022,8/15/2022,Standard Class,PO-19180,Philisse Overcash,Home Office
7201,CA-2023-104276,11/27/2023,12/3/2023,Standard Class,HF-14995,Herbert Flentye,Consumer
7202,CA-2023-104276,11/27/2023,12/3/2023,Standard Class,HF-14995,Herbert Flentye,Consumer
7203,CA-2023-120369,10/28/2023,10/28/2023,Same Day,VB-21745,Victoria Brennan,Corporate
7204,CA-2021-118276,12/29/2021,1/2/2022,Standard Class,MG-17890,Michael Granlund,Home Office
7205,CA-2022-136658,9/10/2022,9/17/2022,Standard Class,BO-11425,Bobby Odegard,Consumer
7206,CA-2024-137414,10/2/2024,10/6/2024,Standard Class,CM-12115,Chad McGuire,Consumer
7207,CA-2024-137414,10/2/2024,10/6/2024,Standard Class,CM-12115,Chad McGuire,Consumer
7208,CA-2023-143476,9/11/2023,9/13/2023,First Class,LC-16930,Linda Cazamias,Corporate
7209,CA-2023-143476,9/11/2023,9/13/2023,First Class,LC-16930,Linda Cazamias,Corporate
7210,CA-2023-143476,9/11/2023,9/13/2023,First Class,LC-16930,Linda Cazamias,Corporate
7211,US-2023-119046,6/2/2023,6/6/2023,Standard Class,EH-13765,Edward Hooks,Corporate
7212,US-2023-119046,6/2/2023,6/6/2023,Standard Class,EH-13765,Edward Hooks,Corporate
7213,US-2023-119046,6/2/2023,6/6/2023,Standard Class,EH-13765,Edward Hooks,Corporate
7214,CA-2024-154949,10/15/2024,10/19/2024,Standard Class,MC-17275,Marc Crier,Consumer
7215,CA-2022-103072,9/27/2022,9/30/2022,Second Class,HW-14935,Helen Wasserman,Corporate
7216,CA-2022-103072,9/27/2022,9/30/2022,Second Class,HW-14935,Helen Wasserman,Corporate
7217,CA-2022-150770,5/3/2022,5/6/2022,First Class,LC-16870,Lena Cacioppo,Consumer
7218,CA-2022-150770,5/3/2022,5/6/2022,First Class,LC-16870,Lena Cacioppo,Consumer
7219,CA-2022-150770,5/3/2022,5/6/2022,First Class,LC-16870,Lena Cacioppo,Consumer
7220,CA-2022-150770,5/3/2022,5/6/2022,First Class,LC-16870,Lena Cacioppo,Consumer
7221,CA-2024-154760,1/9/2024,1/13/2024,Standard Class,BP-11290,Beth Paige,Consumer
7222,US-2024-104437,1/27/2024,1/31/2024,Standard Class,TG-21310,Toby Gnade,Consumer
7223,CA-2024-113075,9/2/2024,9/6/2024,Standard Class,MC-18100,Mick Crebagga,Consumer
7224,CA-2023-109953,7/14/2023,7/18/2023,Standard Class,RB-19360,Raymond Buch,Consumer
7225,CA-2023-109953,7/14/2023,7/18/2023,Standard Class,RB-19360,Raymond Buch,Consumer
7226,CA-2023-109953,7/14/2023,7/18/2023,Standard Class,RB-19360,Raymond Buch,Consumer
7227,CA-2024-127397,2/24/2024,2/28/2024,Standard Class,ES-14080,Erin Smith,Corporate
7228,CA-2024-127397,2/24/2024,2/28/2024,Standard Class,ES-14080,Erin Smith,Corporate
7229,CA-2021-157546,7/20/2021,7/22/2021,First Class,RD-19720,Roger Demir,Consumer
7230,CA-2021-157546,7/20/2021,7/22/2021,First Class,RD-19720,Roger Demir,Consumer
7231,CA-2024-153843,3/13/2024,3/15/2024,First Class,SC-20380,Shahid Collister,Consumer
7232,CA-2024-153843,3/13/2024,3/15/2024,First Class,SC-20380,Shahid Collister,Consumer
7233,CA-2024-153843,3/13/2024,3/15/2024,First Class,SC-20380,Shahid Collister,Consumer
7234,CA-2023-137337,3/8/2023,3/12/2023,Standard Class,GB-14575,Giulietta Baptist,Consumer
7235,CA-2023-137337,3/8/2023,3/12/2023,Standard Class,GB-14575,Giulietta Baptist,Consumer
7236,CA-2023-137337,3/8/2023,3/12/2023,Standard Class,GB-14575,Giulietta Baptist,Consumer
7237,CA-2021-138737,12/7/2021,12/10/2021,First Class,FP-14320,Frank Preis,Consumer
7238,CA-2023-164924,7/10/2023,7/10/2023,Same Day,EA-14035,Erin Ashbrook,Corporate
7239,CA-2023-101651,12/24/2023,12/30/2023,Standard Class,SC-20305,Sean Christensen,Consumer
7240,CA-2023-101651,12/24/2023,12/30/2023,Standard Class,SC-20305,Sean Christensen,Consumer
7241,CA-2024-136651,4/23/2024,4/25/2024,Second Class,JF-15355,Jay Fein,Consumer
7242,CA-2024-136651,4/23/2024,4/25/2024,Second Class,JF-15355,Jay Fein,Consumer
7243,CA-2024-136651,4/23/2024,4/25/2024,Second Class,JF-15355,Jay Fein,Consumer
7244,CA-2024-118892,8/17/2024,8/22/2024,Second Class,TP-21415,Tom Prescott,Consumer
7245,US-2024-151127,5/22/2024,5/25/2024,First Class,RL-19615,Rob Lucas,Consumer
7246,CA-2024-145807,2/9/2024,2/13/2024,Standard Class,SB-20240,Sarah Bern,Consumer
7247,US-2021-127978,3/3/2021,3/8/2021,Standard Class,JS-15595,Jill Stevenson,Corporate
7248,US-2021-127978,3/3/2021,3/8/2021,Standard Class,JS-15595,Jill Stevenson,Corporate
7249,US-2021-127978,3/3/2021,3/8/2021,Standard Class,JS-15595,Jill Stevenson,Corporate
7250,CA-2022-158491,6/4/2022,6/9/2022,Second Class,BP-11155,Becky Pak,Consumer
7251,CA-2022-158491,6/4/2022,6/9/2022,Second Class,BP-11155,Becky Pak,Consumer
7252,CA-2023-116764,8/27/2023,9/2/2023,Standard Class,EM-13825,Elizabeth Moffitt,Corporate
7253,CA-2023-152457,9/12/2023,9/18/2023,Standard Class,SC-20695,Steve Chapman,Corporate
7254,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7255,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7256,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7257,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7258,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7259,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7260,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7261,CA-2023-152730,5/30/2023,6/4/2023,Standard Class,EM-14140,Eugene Moren,Home Office
7262,CA-2024-137001,6/10/2024,6/13/2024,Second Class,GZ-14545,George Zrebassa,Corporate
7263,CA-2024-156363,10/22/2024,10/28/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate
7264,CA-2024-156363,10/22/2024,10/28/2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate
7265,CA-2024-122056,6/13/2024,6/17/2024,Standard Class,PG-18895,Paul Gonzalez,Consumer
7266,US-2021-143721,11/23/2021,11/26/2021,Second Class,DK-12835,Damala Kotsonis,Corporate
7267,CA-2024-122987,8/16/2024,8/16/2024,Same Day,SJ-20215,Sarah Jordon,Consumer
7268,CA-2024-122987,8/16/2024,8/16/2024,Same Day,SJ-20215,Sarah Jordon,Consumer
7269,CA-2023-133368,1/14/2023,1/20/2023,Standard Class,AG-10675,Anna Gayman,Consumer
7270,CA-2023-133368,1/14/2023,1/20/2023,Standard Class,AG-10675,Anna Gayman,Consumer
7271,CA-2023-123337,9/16/2023,9/22/2023,Standard Class,KD-16495,Keith Dawkins,Corporate
7272,CA-2023-123337,9/16/2023,9/22/2023,Standard Class,KD-16495,Keith Dawkins,Corporate
7273,US-2023-150357,10/10/2023,10/14/2023,Standard Class,EB-13975,Erica Bern,Corporate
7274,US-2023-150357,10/10/2023,10/14/2023,Standard Class,EB-13975,Erica Bern,Corporate
7275,CA-2022-144519,11/13/2022,11/17/2022,Standard Class,AW-10930,Arthur Wiediger,Home Office
7276,CA-2022-144519,11/13/2022,11/17/2022,Standard Class,AW-10930,Arthur Wiediger,Home Office
7277,CA-2021-120670,11/2/2021,11/6/2021,Standard Class,JK-16120,Julie Kriz,Home Office
7278,CA-2023-157217,7/19/2023,7/21/2023,First Class,TC-21535,Tracy Collins,Home Office
7279,CA-2023-157217,7/19/2023,7/21/2023,First Class,TC-21535,Tracy Collins,Home Office
7280,CA-2023-108224,5/14/2023,5/14/2023,Same Day,TH-21235,Tiffany House,Corporate
7281,CA-2022-162782,2/21/2022,2/27/2022,Standard Class,PW-19240,Pierre Wener,Consumer
7282,CA-2024-159282,10/16/2024,10/21/2024,Standard Class,GH-14410,Gary Hansen,Home Office
7283,CA-2024-155936,6/22/2024,6/29/2024,Standard Class,JK-15730,Joe Kamberova,Consumer
7284,CA-2024-169439,9/9/2024,9/13/2024,Standard Class,LC-17140,Logan Currie,Consumer
7285,CA-2024-169439,9/9/2024,9/13/2024,Standard Class,LC-17140,Logan Currie,Consumer
7286,CA-2024-151183,10/14/2024,10/19/2024,Standard Class,BK-11260,Berenike Kampe,Consumer
7287,CA-2023-149965,6/20/2023,6/25/2023,Standard Class,BS-11365,Bill Shonely,Corporate
7288,CA-2023-149965,6/20/2023,6/25/2023,Standard Class,BS-11365,Bill Shonely,Corporate
7289,CA-2021-158281,9/2/2021,9/7/2021,Standard Class,AG-10525,Andy Gerbode,Corporate
7290,CA-2023-153661,1/30/2023,1/31/2023,First Class,SC-20725,Steven Cartwright,Consumer
7291,CA-2023-153661,1/30/2023,1/31/2023,First Class,SC-20725,Steven Cartwright,Consumer
7292,CA-2023-153661,1/30/2023,1/31/2023,First Class,SC-20725,Steven Cartwright,Consumer
7293,CA-2024-109183,12/4/2024,12/9/2024,Standard Class,LR-16915,Lena Radford,Consumer
7294,CA-2023-113656,1/23/2023,1/29/2023,Standard Class,CB-12415,Christy Brittain,Consumer
7295,CA-2022-148964,5/26/2022,5/31/2022,Standard Class,RD-19900,Ruben Dartt,Consumer
7296,CA-2021-111899,5/4/2021,5/5/2021,First Class,NC-18340,Nat Carroll,Consumer
7297,CA-2021-111899,5/4/2021,5/5/2021,First Class,NC-18340,Nat Carroll,Consumer
7298,CA-2022-101126,2/10/2022,2/14/2022,Second Class,NB-18655,Nona Balk,Corporate
7299,CA-2021-163468,11/18/2021,11/21/2021,First Class,JK-15730,Joe Kamberova,Consumer
7300,CA-2021-163468,11/18/2021,11/21/2021,First Class,JK-15730,Joe Kamberova,Consumer
7301,CA-2021-163468,11/18/2021,11/21/2021,First Class,JK-15730,Joe Kamberova,Consumer
7302,CA-2021-163468,11/18/2021,11/21/2021,First Class,JK-15730,Joe Kamberova,Consumer
7303,CA-2021-163468,11/18/2021,11/21/2021,First Class,JK-15730,Joe Kamberova,Consumer
7304,US-2024-117450,9/4/2024,9/8/2024,Standard Class,DO-13645,Doug O'Connell,Consumer
7305,US-2024-117450,9/4/2024,9/8/2024,Standard Class,DO-13645,Doug O'Connell,Consumer
7306,CA-2021-137274,3/29/2021,4/2/2021,Standard Class,MG-18145,Mike Gockenbach,Consumer
7307,CA-2023-144092,11/5/2023,11/7/2023,Second Class,LH-17155,Logan Haushalter,Consumer
7308,CA-2023-144092,11/5/2023,11/7/2023,Second Class,LH-17155,Logan Haushalter,Consumer
7309,CA-2023-144092,11/5/2023,11/7/2023,Second Class,LH-17155,Logan Haushalter,Consumer
7310,CA-2024-112172,6/10/2024,6/14/2024,Second Class,MM-18280,Muhammed MacIntyre,Corporate
7311,CA-2022-121699,8/10/2022,8/14/2022,Standard Class,BD-11320,Bill Donatelli,Consumer
7312,CA-2022-162761,10/9/2022,10/13/2022,Standard Class,SC-20575,Sonia Cooley,Consumer
7313,CA-2022-162761,10/9/2022,10/13/2022,Standard Class,SC-20575,Sonia Cooley,Consumer
7314,CA-2022-162761,10/9/2022,10/13/2022,Standard Class,SC-20575,Sonia Cooley,Consumer
7315,CA-2023-121377,5/28/2023,6/2/2023,Standard Class,TN-21040,Tanja Norvell,Home Office
7316,CA-2024-115322,5/11/2024,5/16/2024,Second Class,ZC-21910,Zuschuss Carroll,Consumer
7317,CA-2023-132066,10/16/2023,10/20/2023,Standard Class,NB-18655,Nona Balk,Corporate
7318,CA-2024-158120,11/17/2024,11/21/2024,Standard Class,KH-16330,Katharine Harms,Corporate
7319,CA-2024-158120,11/17/2024,11/21/2024,Standard Class,KH-16330,Katharine Harms,Corporate
7320,CA-2024-100097,11/26/2024,11/29/2024,Second Class,MN-17935,Michael Nguyen,Consumer
7321,CA-2024-100097,11/26/2024,11/29/2024,Second Class,MN-17935,Michael Nguyen,Consumer
7322,CA-2024-167626,9/3/2024,9/7/2024,Standard Class,MY-18295,Muhammed Yedwab,Corporate
7323,CA-2024-167626,9/3/2024,9/7/2024,Standard Class,MY-18295,Muhammed Yedwab,Corporate
7324,US-2024-126053,12/5/2024,12/8/2024,First Class,CS-11950,Carlos Soltero,Consumer
7325,US-2024-126053,12/5/2024,12/8/2024,First Class,CS-11950,Carlos Soltero,Consumer
7326,US-2024-128447,11/10/2024,11/17/2024,Standard Class,MC-17845,Michael Chen,Consumer
7327,US-2024-128447,11/10/2024,11/17/2024,Standard Class,MC-17845,Michael Chen,Consumer
7328,US-2021-131275,3/18/2021,3/24/2021,Standard Class,SC-20050,Sample Company A,Home Office
7329,US-2021-131275,3/18/2021,3/24/2021,Standard Class,SC-20050,Sample Company A,Home Office
7330,US-2021-131275,3/18/2021,3/24/2021,Standard Class,SC-20050,Sample Company A,Home Office
7331,CA-2023-149349,11/12/2023,11/13/2023,First Class,SP-20650,Stephanie Phelps,Corporate
7332,CA-2024-115119,10/26/2024,10/30/2024,Standard Class,SC-20440,Shaun Chance,Corporate
7333,CA-2024-115119,10/26/2024,10/30/2024,Standard Class,SC-20440,Shaun Chance,Corporate
7334,CA-2022-125563,4/11/2022,4/17/2022,Standard Class,PR-18880,Patrick Ryan,Consumer
7335,CA-2022-125563,4/11/2022,4/17/2022,Standard Class,PR-18880,Patrick Ryan,Consumer
7336,CA-2022-113152,12/25/2022,12/30/2022,Standard Class,JK-15625,Jim Karlsson,Consumer
7337,CA-2022-113152,12/25/2022,12/30/2022,Standard Class,JK-15625,Jim Karlsson,Consumer
7338,CA-2024-165155,9/21/2024,9/23/2024,First Class,BM-11575,Brendan Murry,Corporate
7339,CA-2021-163412,12/20/2021,12/23/2021,Second Class,SM-20950,Suzanne McNair,Corporate
7340,CA-2022-159590,7/18/2022,7/21/2022,First Class,KC-16255,Karen Carlisle,Corporate
7341,CA-2021-116190,7/26/2021,8/1/2021,Standard Class,SG-20470,Sheri Gordon,Consumer
7342,CA-2021-116190,7/26/2021,8/1/2021,Standard Class,SG-20470,Sheri Gordon,Consumer
7343,CA-2021-116190,7/26/2021,8/1/2021,Standard Class,SG-20470,Sheri Gordon,Consumer
7344,CA-2021-168473,12/26/2021,1/1/2022,Standard Class,TB-21520,Tracy Blumstein,Consumer
7345,CA-2024-168389,12/11/2024,12/17/2024,Standard Class,DV-13045,Darrin Van Huff,Corporate
7346,CA-2024-168389,12/11/2024,12/17/2024,Standard Class,DV-13045,Darrin Van Huff,Corporate
7347,CA-2024-168389,12/11/2024,12/17/2024,Standard Class,DV-13045,Darrin Van Huff,Corporate
7348,CA-2024-168389,12/11/2024,12/17/2024,Standard Class,DV-13045,Darrin Van Huff,Corporate
7349,CA-2021-130421,3/3/2021,3/7/2021,Standard Class,SC-20020,Sam Craven,Consumer
7350,CA-2024-142125,10/21/2024,10/27/2024,Standard Class,JB-15400,Jennifer Braxton,Corporate
7351,CA-2024-142125,10/21/2024,10/27/2024,Standard Class,JB-15400,Jennifer Braxton,Corporate
7352,CA-2024-141138,11/10/2024,11/16/2024,Standard Class,GH-14425,Gary Hwang,Consumer
7353,CA-2024-152135,3/16/2024,3/18/2024,Second Class,MG-17650,Matthew Grinstein,Home Office
7354,CA-2023-151974,9/22/2023,9/29/2023,Standard Class,RD-19660,Robert Dilbeck,Home Office
7355,CA-2024-154102,2/6/2024,2/13/2024,Standard Class,SN-20560,Skye Norling,Home Office
7356,CA-2022-139780,12/31/2022,1/2/2023,Second Class,AH-10690,Anna Häberlin,Corporate
7357,CA-2023-114748,10/9/2023,10/14/2023,Standard Class,MZ-17335,Maria Zettner,Home Office
7358,CA-2023-114748,10/9/2023,10/14/2023,Standard Class,MZ-17335,Maria Zettner,Home Office
7359,US-2021-115189,12/30/2021,1/3/2022,Second Class,AR-10345,Alex Russell,Corporate
7360,US-2021-115189,12/30/2021,1/3/2022,Second Class,AR-10345,Alex Russell,Corporate
7361,CA-2023-163594,4/12/2023,4/14/2023,First Class,JF-15295,Jason Fortune-,Consumer
7362,CA-2023-163594,4/12/2023,4/14/2023,First Class,JF-15295,Jason Fortune-,Consumer
7363,CA-2023-163594,4/12/2023,4/14/2023,First Class,JF-15295,Jason Fortune-,Consumer
7364,CA-2023-127243,11/28/2023,12/4/2023,Standard Class,DS-13180,David Smith,Corporate
7365,CA-2023-127243,11/28/2023,12/4/2023,Standard Class,DS-13180,David Smith,Corporate
7366,CA-2023-127243,11/28/2023,12/4/2023,Standard Class,DS-13180,David Smith,Corporate
7367,CA-2023-127243,11/28/2023,12/4/2023,Standard Class,DS-13180,David Smith,Corporate
7368,CA-2023-127243,11/28/2023,12/4/2023,Standard Class,DS-13180,David Smith,Corporate
7369,CA-2024-161851,4/15/2024,4/17/2024,First Class,BP-11095,Bart Pistole,Corporate
7370,CA-2022-110345,3/9/2022,3/11/2022,Second Class,TG-21310,Toby Gnade,Consumer
7371,CA-2021-107769,10/28/2021,11/1/2021,Standard Class,BT-11395,Bill Tyler,Corporate
7372,US-2024-123862,1/7/2024,1/9/2024,Second Class,JF-15190,Jamie Frazer,Consumer
7373,US-2024-123862,1/7/2024,1/9/2024,Second Class,JF-15190,Jamie Frazer,Consumer
7374,US-2024-123862,1/7/2024,1/9/2024,Second Class,JF-15190,Jamie Frazer,Consumer
7375,US-2024-123862,1/7/2024,1/9/2024,Second Class,JF-15190,Jamie Frazer,Consumer
7376,CA-2024-100580,8/13/2024,8/20/2024,Standard Class,MK-17905,Michael Kennedy,Corporate
7377,US-2024-145597,11/2/2024,11/5/2024,First Class,GG-14650,Greg Guthrie,Corporate
7378,CA-2021-132787,9/19/2021,9/23/2021,Standard Class,MC-18130,Mike Caudle,Corporate
7379,CA-2022-136224,5/31/2022,5/31/2022,Same Day,ML-18265,Muhammed Lee,Consumer
7380,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7381,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7382,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7383,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7384,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7385,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7386,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7387,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7388,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7389,CA-2023-105732,9/13/2023,9/18/2023,Standard Class,AG-10270,Alejandro Grove,Consumer
7390,CA-2024-108035,11/29/2024,12/3/2024,Standard Class,TT-21070,Ted Trevino,Consumer
7391,CA-2024-108035,11/29/2024,12/3/2024,Standard Class,TT-21070,Ted Trevino,Consumer
7392,CA-2024-160031,12/4/2024,12/7/2024,Second Class,LT-16765,Larry Tron,Consumer
7393,CA-2024-147844,5/2/2024,5/6/2024,Standard Class,DD-13570,Dorothy Dickinson,Consumer
7394,CA-2024-147844,5/2/2024,5/6/2024,Standard Class,DD-13570,Dorothy Dickinson,Consumer
7395,CA-2024-147844,5/2/2024,5/6/2024,Standard Class,DD-13570,Dorothy Dickinson,Consumer
7396,CA-2023-110975,12/25/2023,12/30/2023,Standard Class,DB-12970,Darren Budd,Corporate
7397,CA-2023-110975,12/25/2023,12/30/2023,Standard Class,DB-12970,Darren Budd,Corporate
7398,CA-2021-141649,9/30/2021,9/30/2021,Same Day,DM-12955,Dario Medina,Corporate
7399,CA-2021-124807,7/12/2021,7/15/2021,Second Class,ME-17725,Max Engle,Consumer
7400,CA-2021-124807,7/12/2021,7/15/2021,Second Class,ME-17725,Max Engle,Consumer
7401,CA-2023-110009,9/8/2023,9/13/2023,Standard Class,TR-21325,Toby Ritter,Consumer
7402,CA-2023-110009,9/8/2023,9/13/2023,Standard Class,TR-21325,Toby Ritter,Consumer
7403,CA-2024-168172,8/6/2024,8/10/2024,Standard Class,SH-20395,Shahid Hopkins,Consumer
7404,CA-2022-100146,5/14/2022,5/19/2022,Standard Class,CB-12535,Claudia Bergmann,Corporate
7405,CA-2022-100146,5/14/2022,5/19/2022,Standard Class,CB-12535,Claudia Bergmann,Corporate
7406,CA-2022-100146,5/14/2022,5/19/2022,Standard Class,CB-12535,Claudia Bergmann,Corporate
7407,CA-2022-100146,5/14/2022,5/19/2022,Standard Class,CB-12535,Claudia Bergmann,Corporate
7408,CA-2024-152079,1/20/2024,1/21/2024,First Class,ML-17410,Maris LaWare,Consumer
7409,CA-2023-129728,5/30/2023,6/6/2023,Standard Class,JG-15310,Jason Gross,Corporate
7410,CA-2021-121769,4/8/2021,4/12/2021,Standard Class,JS-15880,John Stevenson,Consumer
7411,CA-2021-103058,7/23/2021,7/24/2021,First Class,AG-10270,Alejandro Grove,Consumer
7412,CA-2024-121125,5/30/2024,6/3/2024,Standard Class,MG-17890,Michael Granlund,Home Office
7413,CA-2024-121125,5/30/2024,6/3/2024,Standard Class,MG-17890,Michael Granlund,Home Office
7414,CA-2024-121125,5/30/2024,6/3/2024,Standard Class,MG-17890,Michael Granlund,Home Office
7415,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7416,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7417,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7418,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7419,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7420,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7421,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7422,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7423,US-2023-114013,3/13/2023,3/15/2023,Second Class,SC-20770,Stewart Carmichael,Corporate
7424,CA-2024-135069,4/10/2024,4/14/2024,Standard Class,BS-11755,Bruce Stewart,Consumer
7425,CA-2024-135069,4/10/2024,4/14/2024,Standard Class,BS-11755,Bruce Stewart,Consumer
7426,CA-2023-101693,6/25/2023,6/27/2023,Second Class,LC-17140,Logan Currie,Consumer
7427,CA-2023-101693,6/25/2023,6/27/2023,Second Class,LC-17140,Logan Currie,Consumer
7428,US-2021-164763,3/17/2021,3/21/2021,Standard Class,MH-17440,Mark Haberlin,Corporate
7429,US-2021-164763,3/17/2021,3/21/2021,Standard Class,MH-17440,Mark Haberlin,Corporate
7430,US-2021-164763,3/17/2021,3/21/2021,Standard Class,MH-17440,Mark Haberlin,Corporate
7431,US-2021-164763,3/17/2021,3/21/2021,Standard Class,MH-17440,Mark Haberlin,Corporate
7432,US-2021-164763,3/17/2021,3/21/2021,Standard Class,MH-17440,Mark Haberlin,Corporate
7433,CA-2021-161249,8/9/2021,8/13/2021,Standard Class,RD-19720,Roger Demir,Consumer
7434,CA-2021-161249,8/9/2021,8/13/2021,Standard Class,RD-19720,Roger Demir,Consumer
7435,CA-2022-148180,7/26/2022,7/31/2022,Standard Class,BP-11095,Bart Pistole,Corporate
7436,CA-2022-148180,7/26/2022,7/31/2022,Standard Class,BP-11095,Bart Pistole,Corporate
7437,CA-2022-148180,7/26/2022,7/31/2022,Standard Class,BP-11095,Bart Pistole,Corporate
7438,CA-2021-165568,2/15/2021,2/19/2021,Standard Class,BF-11020,Barry Französisch,Corporate
7439,CA-2022-145457,3/24/2022,3/27/2022,Second Class,CP-12085,Cathy Prescott,Corporate
7440,US-2024-163657,9/2/2024,9/6/2024,Standard Class,JL-15235,Janet Lee,Consumer
7441,US-2024-163657,9/2/2024,9/6/2024,Standard Class,JL-15235,Janet Lee,Consumer
7442,CA-2022-120446,11/16/2022,11/18/2022,First Class,JG-15805,John Grady,Corporate
7443,CA-2021-109932,12/9/2021,12/11/2021,First Class,VP-21760,Victoria Pisteka,Corporate
7444,CA-2021-109932,12/9/2021,12/11/2021,First Class,VP-21760,Victoria Pisteka,Corporate
7445,CA-2024-127474,2/3/2024,2/7/2024,Second Class,RD-19810,Ross DeVincentis,Home Office
7446,CA-2024-127474,2/3/2024,2/7/2024,Second Class,RD-19810,Ross DeVincentis,Home Office
7447,CA-2024-127474,2/3/2024,2/7/2024,Second Class,RD-19810,Ross DeVincentis,Home Office
7448,CA-2024-127474,2/3/2024,2/7/2024,Second Class,RD-19810,Ross DeVincentis,Home Office
7449,CA-2024-115448,11/11/2024,11/14/2024,First Class,MH-18025,Michelle Huthwaite,Consumer
7450,CA-2024-105669,9/17/2024,9/22/2024,Second Class,SJ-20125,Sanjit Jacobs,Home Office
7451,CA-2024-105669,9/17/2024,9/22/2024,Second Class,SJ-20125,Sanjit Jacobs,Home Office
7452,CA-2024-105669,9/17/2024,9/22/2024,Second Class,SJ-20125,Sanjit Jacobs,Home Office
7453,CA-2024-105669,9/17/2024,9/22/2024,Second Class,SJ-20125,Sanjit Jacobs,Home Office
7454,CA-2024-134796,6/25/2024,7/1/2024,Standard Class,FM-14380,Fred McMath,Consumer
7455,CA-2023-137743,7/30/2023,8/4/2023,Standard Class,KH-16360,Katherine Hughes,Consumer
7456,CA-2023-137743,7/30/2023,8/4/2023,Standard Class,KH-16360,Katherine Hughes,Consumer
